id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1106,1.70448572325e-16,5.00091035249e-09,2.96756679114e-21,6.40278429364e-19,0.999999761581,7.33065431274e-12,4.01990018963e-13,3.28176569253e-10,5.05290817868e-12,6.04397376591e-09,3.19380264423e-12,9.54406900178e-08,2.74205804377e-15,8.74831086276e-16,2.85434314531e-14,2.36946261223e-11,5.65092382609e-11,3.2706481538e-18,6.69776679865e-13,7.99186918109e-18,3.93888670595e-13,1.72513029845e-16,9.81956428376e-17,3.02699201277e-17,5.33354459059e-20,6.64787191208e-18,4.34520998623e-15,2.63620555397e-16,4.84527869216e-11,4.27477064163e-14,8.22454185251e-18,4.62012374074e-16,3.00062912343e-14,1.36704504054e-13,3.69631524532e-19,6.66028014962e-08,1.63527651401e-18,4.25645448588e-15,1.49286128164e-13,1.78277396101e-15,4.05236307156e-21,7.03595896093e-23,1.0461529646e-12,6.07364339554e-15,7.95106949031e-12,2.41741138504e-16,1.5959276408e-14,1.33749802822e-17,1.73911745939e-17,1.35925293243e-09,1.36264838883e-20,2.45982119222e-12,3.18111761433e-14,2.17543390528e-13,5.21747731553e-14,1.53343676868e-14,2.10288702413e-14,5.89228135955e-15,8.89122609973e-17,3.13153877482e-16,1.07804921928e-15,8.76120217482e-16,2.41365217743e-12,2.20629014347e-16,6.30748342445e-09,6.58324306527e-14,7.1507909186e-13,9.63095403464e-18,4.63993637078e-14,2.48856003502e-16,2.34218677439e-12,4.46322395275e-13,2.75342679294e-14,1.6142975845e-09,9.80956960626e-13,4.99072614832e-12,2.84510701335e-15,1.27811986255e-14,1.09664698383e-13,1.61347240364e-13,4.9746418096e-10,1.62826294886e-16,1.31232855586e-18,9.28659606557e-16,2.23636942163e-14,3.88737063644e-14,2.42266312166e-17,1.74100839427e-18,3.3201635885e-11,7.55202053237e-13,9.25070939718e-16,1.01623472679e-17,7.818250225e-08,1.01283079146e-10,4.65486066944e-19,1.78921138494e-16,3.77646165375e-17,1.06649178321e-19,2.0823256805e-16
1107,4.49173771094e-12,3.70563787988e-11,6.88604417931e-09,1.28390478804e-10,5.41768922272e-15,1.72660052488e-12,1.99097005549e-08,1.39219148362e-13,1.21592319546e-12,1.91437469176e-13,8.48001079443e-18,1.37737409911e-13,1.33140707348e-08,1.17098019649e-12,1.70050470016e-14,3.23332527419e-10,5.7826783455e-14,1.63878507986e-10,7.75175754207e-14,8.16731429154e-08,3.12898375287e-14,2.41100325468e-13,2.58968820916e-14,6.20447920471e-13,2.94672689027e-11,3.86534597732e-12,2.97236783808e-06,7.22865933778e-10,2.1383376569e-13,1.02799882593e-14,2.5399213982e-12,8.30611350099e-15,1.03968415366e-14,1.661219545e-15,4.06151848265e-11,1.3941716296e-16,1.62916751378e-06,4.50752111192e-08,3.18647607855e-07,2.32038255277e-09,4.48335242709e-07,3.257322021e-07,3.50876684478e-12,8.82475037489e-10,2.70796270607e-13,1.36225537517e-08,6.57323030997e-16,3.05291291625e-06,7.7507431584e-09,1.25616747906e-13,4.05867295328e-09,3.95256476657e-17,9.3439863594e-14,9.2664977525e-14,2.55095207111e-12,1.35483449309e-15,9.10269674239e-16,3.08719563691e-07,1.65472226854e-06,0.000125561738969,4.41120126538e-11,9.61762960938e-12,2.91644768231e-12,4.02306909564e-07,1.4785494453e-17,2.27410711789e-11,6.68042982044e-11,1.77325020445e-07,1.34204897629e-12,8.03463251486e-09,1.64180100071e-10,1.46961056657e-07,5.65418545317e-11,1.16671754723e-12,3.07708640153e-17,2.17587612424e-13,0.00185341853648,2.12734496685e-10,1.82260239887e-13,3.24605706897e-12,1.51762868765e-12,2.9050094036e-13,7.67831716075e-06,1.36970336874e-13,3.75328396563e-14,0.000258283485891,1.3740902513e-11,0.99774312973,8.50815322058e-14,3.3509223174e-10,2.80053866382e-13,3.87318545292e-11,1.60702713804e-17,2.81568124758e-16,7.11247167828e-08,3.15742994417e-07,1.74018239818e-08,2.4077679954e-13,6.52227993836e-11
1108,8.92448070999e-09,2.51487684011e-08,1.77064526236e-12,3.43481221243e-09,1.32459749835e-08,7.16382828614e-06,7.57028129073e-09,3.17656678739e-09,3.02977497313e-07,2.59463694974e-09,1.53854398377e-06,2.85278606293e-11,4.59272229136e-08,4.91906904099e-10,3.49516903952e-06,2.90044699369e-08,9.21186347114e-06,7.1073927993e-12,6.82436329669e-09,1.89514567234e-11,3.69974543446e-07,2.81513877098e-07,1.08398793941e-07,2.55670173921e-09,5.23985611844e-11,1.86735737984e-09,6.8113049565e-06,4.39408438524e-07,3.14594586825e-07,2.05406287535e-08,2.77706573015e-11,8.51972799865e-06,5.65177742828e-07,8.60191118335e-09,5.73999976439e-08,2.53682713947e-07,7.11097314365e-08,2.99441822449e-08,1.80441155351e-08,6.88716861319e-09,8.44747771733e-10,1.80695067797e-07,5.93286017647e-07,2.2555863427e-11,2.30438512716e-08,1.01167554334e-08,0.00117388670333,2.51951081526e-11,2.01142280609e-09,1.83347719229e-08,1.19236631235e-07,0.981541514397,5.3483415613e-11,2.74330045613e-06,5.09599740184e-09,3.33035859512e-06,0.000617392477579,1.27692587407e-11,4.37334786441e-11,8.14188982901e-09,9.85906425943e-11,1.76534259433e-10,4.4715736669e-10,5.05907937765e-09,0.000995166948996,1.55187880324e-08,1.24875043639e-07,1.06248086718e-10,1.5634983086e-08,4.62122284883e-10,2.8008571018e-09,1.57383106547e-10,5.62887680644e-06,3.76159346727e-11,0.00195488403551,9.20943966776e-06,5.78962930115e-13,1.53547825903e-05,0.00166186294518,9.52266043797e-10,1.21275917309e-07,1.5817427923e-10,7.93050070058e-09,0.0112325036898,0.000123544523376,2.50545894795e-12,5.5158693368e-13,6.16710363333e-11,0.000618947087787,1.32126722757e-11,1.36936346706e-08,7.14324528417e-08,5.1787161226e-09,1.47453499721e-06,3.31069482939e-09,1.69367367353e-10,7.26321129976e-12,1.45236413118e-06,1.07761639889e-10
1109,1.53644141854e-09,1.31520030977e-10,5.65864239147e-12,9.42049511858e-14,4.44326815341e-07,4.52176067256e-07,7.06205246388e-05,2.67852465186e-06,3.9414942421e-09,4.9838445193e-06,2.74242017984e-10,1.62330707099e-05,1.72883627414e-08,5.98541419095e-07,2.82701307697e-07,3.83611542532e-09,3.79926680394e-11,1.30387878272e-09,3.22098048855e-06,2.37990732899e-07,2.46011353511e-07,1.24077844895e-13,1.44654743739e-09,1.02251354051e-08,1.21745256365e-06,2.48626260638e-13,3.9827352083e-08,3.16125367528e-14,3.33674563535e-07,1.53641199763e-09,1.71811564975e-09,1.50994017636e-13,1.42838337187e-13,1.72109309915e-06,1.36207572998e-10,2.76464675153e-06,2.23424407864e-08,1.39331379767e-09,1.09241380386e-08,1.07057570274e-12,1.06747284623e-11,1.4305714599e-11,4.99017632771e-11,1.60426577622e-06,4.8429654384e-12,5.31923163294e-08,4.25258550596e-10,6.61732292428e-06,1.56119006078e-06,2.08626097447e-05,9.39713085124e-10,4.53272919199e-10,1.28132739974e-06,4.58198301203e-05,9.3823342695e-07,6.38469410674e-09,1.70538583255e-09,3.21770995265e-12,2.61108096949e-11,8.42848894536e-05,5.12431708177e-10,4.73166579695e-07,2.27515575824e-10,1.39395715451e-05,2.58731563951e-10,1.51111656521e-08,2.20792464173e-11,2.04390104841e-08,7.47922790367e-09,2.07258062801e-06,0.00067419745028,0.263608574867,4.14565298756e-10,5.54137432118e-06,2.38280843945e-08,1.20077420229e-10,3.24687277953e-07,1.86844595351e-10,1.45359337012e-07,9.09483696887e-06,0.735382974148,3.66922464634e-10,1.37113909204e-06,1.33340422037e-10,1.13148580783e-10,1.78797909811e-09,3.06288279717e-06,7.96349153287e-10,2.6342966003e-11,1.45580242306e-10,1.05428368258e-08,2.5002737658e-08,2.8461088732e-05,5.13881047937e-07,2.02444744996e-12,2.95322405419e-10,1.91147311313e-08,1.67891078102e-13,3.13882426994e-11
1111,6.53397592032e-06,4.15723531988e-11,2.26303988882e-08,4.17910285933e-07,1.29901219989e-11,3.35917491739e-13,1.93493399081e-09,8.25862205771e-14,8.90718662022e-12,7.77427122678e-10,1.53150756644e-14,8.9611326172e-13,2.06995510142e-12,3.956777126e-13,4.17974763958e-13,1.88622162334e-09,1.18753495926e-09,4.20370064712e-13,2.0144606469e-11,8.34750584627e-12,4.27158653338e-07,4.19417915509e-07,3.78196030049e-10,0.00024476298131,7.85616993682e-09,0.000109432949102,3.11759190512e-13,1.65813332842e-07,1.73825231986e-09,9.20440470509e-08,1.94709082191e-10,5.7153411035e-06,1.13900866516e-09,2.98688331013e-11,1.21912910345e-06,2.46762855917e-14,3.15501119985e-06,0.00100327748805,0.00171223073266,0.996205568314,0.000701219949406,3.13013459596e-09,1.53529803888e-14,5.21233264883e-11,5.08976107788e-12,1.99040034454e-10,1.24469679008e-09,8.69039866111e-13,9.04494049103e-11,1.19495776121e-13,3.4709092489e-08,3.1033564607e-11,3.03509886494e-12,1.38989744735e-13,1.24877805874e-08,3.03293945514e-09,9.18564540837e-14,6.36994315073e-08,4.50922675935e-12,2.64884919554e-10,3.5007956285e-06,5.77778880295e-10,1.29855832753e-08,5.61241172115e-16,1.1171774443e-11,8.2133703927e-07,2.5806349245e-12,1.07523599399e-11,1.23469973801e-07,2.42056860666e-11,9.49400336125e-10,5.85121618583e-14,2.5823202951e-11,5.91283004004e-14,1.73599069148e-11,3.47393919187e-10,3.48064155276e-08,4.17005718845e-09,4.92800949787e-13,4.48802284225e-09,1.20201266475e-12,2.71368118948e-11,2.54146920523e-12,4.08299019594e-11,5.83947956656e-09,3.43796529023e-08,2.76349825185e-13,3.51368605322e-08,3.12948495243e-12,6.49296458613e-12,8.08722446649e-12,1.32794819585e-09,5.96509273522e-15,7.66216923893e-14,1.80615054163e-11,9.50482748063e-12,5.69593453292e-07,3.97266752827e-08,3.24957705189e-09
1114,3.35961412929e-05,6.80733558411e-09,4.9073748266e-14,4.87325095833e-08,9.20316808872e-11,2.18651104167e-11,3.25380555832e-11,5.64534669012e-11,1.52376205733e-05,4.27136104264e-09,3.72618691458e-09,3.76994205439e-14,4.5875383492e-09,3.15096222497e-14,2.34137535748e-12,3.68032600923e-12,4.13753923567e-06,1.71891732619e-12,5.0068781586e-13,1.74458509861e-08,3.62378682439e-06,1.69081610692e-12,4.4077564343e-16,2.72600900186e-11,5.38178434312e-15,1.52568336789e-14,6.90776360557e-08,4.97267851896e-11,1.4003293696e-13,2.86359607901e-12,1.57162198803e-16,5.28759483132e-06,1.33396042656e-07,1.31114411862e-13,5.23495780058e-09,6.7178581491e-13,1.73656908298e-10,9.78277876129e-06,1.77157151171e-08,7.4328049493e-08,1.49046408549e-09,3.02240266592e-07,8.91440393724e-11,6.68510377467e-15,8.2964364545e-11,6.85191565708e-08,1.08333141069e-10,6.12955908252e-10,3.15648018834e-09,3.17768145131e-10,8.68273914989e-08,2.38831016759e-05,1.19370498254e-14,3.43683484449e-11,4.70604423486e-11,1.24971699655e-09,4.291609082e-11,2.77683471784e-14,1.68118977073e-10,4.3581241016e-07,5.62613988058e-14,1.73759433491e-12,3.81141151694e-15,2.70109195427e-12,7.94424977357e-07,2.49649545481e-09,1.40086374575e-13,4.07258933519e-17,1.99386018807e-09,8.04753486072e-11,1.33902983238e-14,9.04245320114e-13,3.7405117892e-10,1.7542755375e-15,1.5887226823e-07,1.03682624986e-10,2.61200284492e-12,2.35212673991e-12,1.53378991286e-07,2.56994837737e-12,1.77688280756e-10,1.09559921899e-11,7.27659568156e-08,1.58718194143e-06,0.99989926815,9.237531573e-11,4.99369015208e-16,2.27191117481e-12,1.85602791816e-12,3.25905102905e-09,4.34561497897e-09,4.34085579981e-11,2.97430699861e-13,1.35897768733e-11,1.12630721105e-06,8.8985320848e-12,3.20140972854e-16,3.68449801919e-12,8.93782530625e-12
1115,1.27510148218e-07,2.7083324472e-09,4.31517037214e-06,3.20043945976e-05,6.00395821948e-08,5.26416492619e-08,4.31830482484e-09,1.12823017595e-09,9.93584770015e-09,1.33139416159e-10,9.23873813008e-06,2.26216788357e-12,4.74633417014e-08,1.50917889297e-11,4.98751701831e-13,1.29640289614e-08,4.2856985516e-08,2.29181210898e-07,2.32857969018e-11,5.10078272953e-08,5.66488023157e-10,2.67450452895e-08,4.35386275643e-11,4.02571274927e-11,4.05378855484e-12,6.21233979814e-08,5.9862310664e-09,4.65732910016e-06,2.57769361411e-08,2.49674769748e-08,4.89346945187e-08,0.00745814712718,0.991733312607,3.49377671682e-07,6.39561903881e-06,4.5367793966e-09,2.56221244221e-09,6.34350953987e-07,2.46328646369e-08,3.85324074159e-06,3.60159503998e-07,3.40205623672e-08,6.57564271478e-07,1.34350473455e-12,0.000174323868123,0.000278858467937,1.08469032511e-06,7.89640852705e-11,4.22835030878e-12,2.12374961367e-11,4.28472390013e-07,9.32639613893e-06,1.73681740989e-07,6.8347176807e-09,7.71799513188e-10,8.96823439689e-06,9.70389671395e-11,1.53634204025e-07,1.62969877238e-06,1.66773428401e-09,4.41366907467e-08,2.58951904364e-09,1.0026695918e-06,4.35289738282e-12,0.000186529534403,9.33305182116e-06,1.93836569906e-07,1.14405230081e-11,4.20267770096e-06,3.26870654987e-08,1.49421031104e-11,9.68192323189e-13,7.68462538048e-09,6.41122444023e-09,2.39238429067e-09,1.59165466584e-07,4.6195536979e-11,2.11537426464e-10,4.0005471158e-10,2.564941326e-07,5.44785917767e-11,1.77715228347e-05,1.28656374443e-09,6.59035833905e-07,3.01173477055e-05,1.89585662724e-08,2.37586839091e-09,2.76521761045e-09,6.02200689315e-09,3.53640294826e-09,1.92104307644e-05,1.32933442032e-09,3.88322511924e-08,8.81820039211e-09,3.36431213555e-07,4.4072376304e-10,7.69852584459e-11,1.64953188886e-08,2.09553732589e-07
1116,1.63624120513e-16,3.7965488392e-11,9.80208909596e-08,5.83183197914e-12,4.37713776336e-09,8.93918968359e-06,2.88094689164e-13,1.38930464355e-11,4.80379971912e-12,9.24423975953e-14,1.01869384039e-08,2.39663947325e-13,2.43993007358e-14,4.76125562587e-12,1.33051191592e-11,4.27578805695e-10,2.14959536282e-10,2.14009105576e-11,5.83798176468e-10,1.23986934543e-13,9.42884899558e-18,4.21640464765e-08,5.59950662227e-11,8.79401455202e-19,7.99817839996e-14,3.21206548772e-13,5.08105602037e-09,3.24274042214e-05,3.37540086548e-07,3.23040984967e-14,1.78755978908e-08,6.27433494049e-10,1.54472032388e-10,1.36993633668e-13,4.84410293211e-07,1.52091331529e-07,1.08635739293e-10,5.01225393791e-16,2.93263880519e-14,3.83441108726e-12,4.12088113633e-10,1.30411360964e-14,0.0115174129605,9.72577504643e-11,0.000145802638144,3.98004502619e-12,3.28203748901e-11,9.08035158973e-15,1.56513477444e-16,4.21130283423e-11,1.14078113275e-11,2.53127896421e-09,3.20501888917e-11,1.23619863498e-15,4.5485018111e-16,2.32796544696e-15,3.36084649e-09,5.07530240057e-09,1.31834866579e-07,7.68870037082e-12,1.30827564494e-12,2.11926101668e-11,1.02040842442e-09,2.66445368879e-07,1.27751142998e-08,5.11977577084e-16,0.988218784332,2.36555990796e-07,2.02447156261e-10,6.0609671948e-08,2.62499386377e-13,4.29052349205e-11,6.56662109577e-07,3.36223820341e-05,5.08156884627e-13,3.52374285306e-09,1.54233114995e-12,3.72144531866e-05,4.38321157148e-09,8.69522254339e-16,8.65842499694e-14,3.15886632052e-06,4.4906470209e-10,3.88135710239e-08,2.55983095832e-10,8.32050628483e-13,3.85937077652e-13,1.50366852303e-09,1.02367664567e-07,1.22925913892e-09,1.13505882471e-09,1.21266888133e-13,3.09243874952e-09,3.9922378554e-13,1.06093897556e-10,1.51776446966e-09,1.1547302177e-11,2.51632714665e-09,1.65829264383e-14
1122,4.45325026854e-11,8.07004185699e-11,2.36750179283e-06,1.22465166896e-08,9.5051200244e-10,3.97344734893e-07,0.000516483501997,8.30095658877e-10,1.1831868818e-08,3.14139447788e-09,2.87051129394e-11,1.70673608579e-08,8.7910506652e-10,6.24272467054e-10,1.43685468856e-07,7.02836189248e-08,6.37154495831e-11,2.91390966911e-10,5.23651622064e-10,9.54523102337e-07,1.46094747411e-10,9.41512894315e-08,6.72298369864e-07,3.50461903942e-09,3.76551288355e-05,2.77218625833e-09,3.84534729392e-07,9.11352344701e-08,1.44297246152e-05,9.48885463004e-06,4.96764332638e-05,1.48185748117e-07,1.00707019113e-10,1.20463239384e-09,0.00341814709827,2.53434807862e-11,0.87827783823,0.000794764549937,0.0114930793643,5.94311813984e-06,0.000832161400467,1.41717020341e-08,1.66570725924e-06,0.00373446405865,6.22913803872e-11,0.00172589416616,7.54622309085e-10,1.90243281395e-05,3.47625530139e-07,9.37774302656e-08,1.43901461342e-05,2.71927647066e-10,1.3864197399e-06,9.87826354049e-09,6.15534845316e-10,5.41739675342e-09,3.72126496284e-10,4.67320678581e-05,5.94876873947e-05,0.000951102469116,1.83915538354e-09,5.60854857667e-07,2.26101781742e-09,0.00592731218785,8.48077025273e-11,4.63915225679e-11,7.32278166993e-08,0.030311146751,1.73988894403e-06,0.000507302058395,1.16693641417e-07,5.75731537538e-05,4.79843811263e-06,5.98077690483e-07,1.25311469101e-12,2.85155099533e-09,2.50829107244e-05,5.96633344685e-06,8.01977478204e-07,0.000615372380707,1.71850376773e-06,3.23346125697e-06,0.0394241176546,1.34380373495e-08,1.82946607197e-07,1.41837779211e-06,3.6065500808e-08,0.00203543761745,2.03148498024e-09,6.21769302711e-08,1.40670039173e-07,1.39207083361e-11,7.95939456566e-08,3.1979405235e-11,1.09174081331e-07,1.2951915096e-07,0.0190651658922,1.05903015524e-10,1.00648500645e-09
1126,4.28771418228e-05,3.07895248852e-07,3.72853522146e-13,2.20213252078e-07,3.32295199386e-13,2.35660241321e-11,3.35144103225e-14,9.67411047104e-13,7.28992688437e-07,1.43634326655e-10,8.2269080437e-10,3.70196364882e-12,6.97914874763e-05,1.07795883331e-10,1.00198782604e-09,3.11571476999e-15,9.55011819315e-06,3.18767123808e-09,1.65755972316e-13,1.88452901284e-07,3.66882808578e-08,6.41636136584e-12,6.55907705117e-17,1.32496834684e-11,1.93630254517e-13,9.58429949988e-13,0.000178133836016,6.24786311576e-09,6.25416305726e-15,3.35168687297e-16,2.32518087908e-17,9.24364584876e-09,4.49037924899e-11,8.46028450882e-15,2.93599975061e-12,5.48340995006e-13,3.35818386987e-11,4.70246119821e-10,1.10537190512e-09,8.8542750909e-10,4.37382638788e-12,0.999282300472,1.29909516304e-12,6.99060731177e-12,9.31231133872e-12,2.00315684179e-11,1.39521532105e-08,1.03964157461e-05,0.00030974051333,7.65476015907e-10,8.21784396976e-06,2.14572959401e-09,7.5221431731e-13,3.61451881759e-08,1.42545100723e-10,6.55904410646e-12,3.83137382931e-10,1.59775644846e-15,4.34108471392e-10,2.52668911571e-07,8.33043529991e-12,6.90512574962e-14,3.16230602902e-15,9.17478593099e-10,2.54433696334e-10,2.81894863008e-09,1.28293198547e-12,2.13148479269e-17,7.18759080032e-11,5.28881842835e-12,3.95534164232e-13,1.42105049949e-10,7.72451200226e-11,1.72286051485e-16,5.06539272749e-08,1.1995463467e-07,2.99026914341e-10,1.29893968845e-11,2.16580406942e-08,3.06453280416e-15,1.35815985194e-11,4.817285351e-13,3.64032382016e-09,1.14556564768e-06,4.0718653338e-08,5.28104706632e-08,7.94878214899e-14,2.64882018541e-08,7.26475693838e-12,1.05725295185e-09,2.93899904413e-11,2.061228912e-07,2.02476767415e-15,2.96700706538e-12,8.35093960632e-05,2.12884788198e-06,3.44622571311e-14,7.20593762438e-09,2.44215847545e-08
1127,8.98582641184e-07,3.82153331202e-09,0.000650905421935,0.00059530721046,1.27561213503e-06,4.24007475885e-06,1.82584244612e-07,1.09547841021e-06,2.56488692685e-06,9.20349041422e-09,0.000776329194196,3.67307961824e-09,8.11716574844e-07,1.23335199831e-08,1.11428537508e-08,2.64929731486e-08,1.98105385607e-06,1.12410443762e-05,3.0789063743e-08,2.39994122353e-08,4.17548662313e-09,1.96449473151e-05,8.01667088268e-09,1.21775312056e-09,6.20716233968e-09,1.64382413459e-06,2.64678487838e-06,0.00513228727505,1.50836865487e-06,3.86305849531e-08,1.07232665414e-06,0.928057849407,0.0313524492085,2.92308163807e-06,0.00106530997436,4.66504076257e-07,3.28367650582e-06,3.62282867172e-06,7.71092072682e-06,5.81028471061e-05,3.49971378455e-05,2.78606557913e-06,0.00191663648002,4.150619759e-08,0.0193607211113,0.00145794847049,0.000177503141458,2.12450612658e-09,7.01521063462e-10,1.2180981912e-07,4.55815315945e-05,0.000291653530439,2.95369463856e-05,8.2657845013e-09,1.32302195865e-08,6.49124956453e-07,7.2142913865e-09,4.13882298744e-05,0.000694635207765,1.35851863092e-07,5.38284693903e-05,3.31257439257e-07,4.62398566015e-05,3.07423526635e-08,0.000257275823969,1.72223735717e-05,0.000415413465817,5.77225627296e-08,0.000546675932128,1.89891727587e-06,3.08454595199e-10,4.03681116312e-10,6.19366619503e-06,1.56053938554e-05,5.51545227268e-08,0.00136765011121,4.13451450854e-09,2.43956515078e-06,8.49932177971e-07,7.77710738475e-06,2.21040541426e-09,0.00428444193676,1.09442783014e-06,0.00018185848603,0.000461548712337,2.67549154387e-07,2.48596791153e-07,1.40056636155e-06,1.07028181446e-05,3.22449159285e-06,8.86378402356e-05,1.42781630075e-07,0.000326681154547,1.01533987618e-06,6.72883470543e-05,7.88357510828e-07,2.66610271638e-07,1.89939637494e-05,1.32767141281e-07
1129,4.47733204678e-11,9.93380724901e-12,1.82437198728e-16,2.32367954627e-17,1.25836322695e-07,9.1318280715e-10,0.000292470416753,1.70178623193e-07,9.89493709191e-10,2.61047462118e-05,2.56628312351e-12,8.75694183833e-07,8.2922929634e-10,1.12900544025e-07,7.03103708588e-08,1.08912795449e-10,2.84827716968e-12,1.06805298113e-12,8.05531357173e-08,2.8634135063e-09,1.62964010997e-06,1.73435197262e-16,4.77135497778e-10,4.67686049888e-08,1.75352425913e-07,5.7498764864e-14,5.22956700166e-09,4.94130690492e-18,2.72097189224e-09,8.27557633531e-10,4.28352286367e-13,2.34968294821e-15,2.24122800261e-15,1.0266372783e-06,2.26367234283e-14,2.17740758757e-08,1.82722517672e-11,2.30851768257e-10,2.36380387486e-10,1.13573032069e-14,1.65134358553e-14,2.40171025293e-14,1.70023560309e-16,1.47104928239e-09,8.59271726309e-15,7.9829254318e-11,1.92919208386e-10,6.87314312131e-08,1.62588964514e-08,1.34632180959e-08,1.03020026456e-14,1.84971718498e-10,6.48727849217e-10,6.43293219582e-07,8.34841600295e-08,1.39256425835e-10,5.26898941144e-11,2.22421089894e-15,4.2675166303e-16,1.97443887373e-06,1.30879135654e-11,4.20787960032e-10,2.14091730455e-11,2.08709423077e-08,1.1790979304e-10,3.33841132516e-09,1.07665002673e-15,1.47140622169e-12,1.94675612436e-11,2.11434385625e-12,5.38967324246e-05,0.00202572229318,1.17283951648e-11,7.44139083686e-10,7.49979065517e-08,1.60443801799e-13,9.516330432e-12,9.68157520299e-13,9.85787096397e-07,6.14879866134e-07,0.997586250305,2.10485366522e-14,1.3684671174e-09,8.43778660223e-13,2.10110262522e-11,3.02512301233e-13,3.2742009104e-10,3.11926828497e-14,1.78707083853e-11,3.3147739924e-14,4.37584647336e-13,1.30212463034e-09,6.08493746768e-06,6.76117622334e-07,5.61671782489e-16,1.37929205275e-13,1.03309435659e-11,8.50317741024e-15,2.06096465306e-13
1133,7.59828324531e-17,1.34528133078e-09,1.12932077636e-22,5.1759408345e-20,0.999999761581,1.95678000713e-12,2.90012625019e-15,6.45403799848e-11,2.32628694953e-13,1.8137438218e-09,2.34073546136e-12,3.33999814472e-08,6.69010576892e-17,1.01227332574e-16,1.50851962164e-15,1.51781527884e-12,1.18946293787e-11,4.10221561533e-19,4.29468906184e-13,9.08776745479e-20,1.90721021604e-14,3.67196359609e-17,7.56963473401e-19,6.32884106772e-19,9.50628534222e-22,2.60098025576e-19,5.80989295293e-17,2.1319006991e-17,8.71212824105e-12,2.72701463275e-16,2.04340262026e-19,6.56125816101e-17,1.90831546698e-15,1.3641504579e-14,2.71679050945e-21,2.39165927951e-07,7.92119786808e-21,4.85990579792e-17,9.37705452566e-15,1.57660201236e-16,2.60369489779e-23,1.67816214469e-24,1.70922832637e-13,4.95334226703e-16,1.0097998826e-11,1.36032829585e-18,4.56994180318e-15,1.71066469522e-19,6.2494792918e-19,6.97837565511e-10,5.79975838664e-22,4.20309972807e-13,3.59538635165e-15,1.02359738863e-14,1.38594986724e-14,3.87419873412e-16,7.1362186993e-15,2.26626603183e-16,4.86177597057e-18,3.97150381115e-18,6.70932838756e-16,5.06771077315e-17,4.27735809012e-13,9.32894542991e-18,2.93408586316e-09,3.03727956143e-14,4.19534659834e-13,5.80527632352e-20,1.82926200907e-14,4.47372362493e-17,1.07136779374e-13,4.946719507e-14,4.66902401158e-16,9.79423542269e-10,3.40147642041e-13,8.31250519806e-12,5.89983541114e-16,3.36215244149e-15,1.05611007068e-14,2.21125404771e-15,9.59820070645e-11,1.25355714587e-17,9.93033071868e-21,9.92565449866e-17,6.71870239531e-16,1.23704206804e-14,2.63521731302e-18,5.15228153028e-20,7.82939685307e-12,6.28883541922e-14,2.26069569833e-17,1.07650649766e-18,2.75968670138e-08,7.81835447078e-12,1.00450487143e-20,1.89654233767e-17,1.14709850472e-18,2.09603705968e-20,2.63316867615e-17
